what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1339173918817
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1339173918957
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1339173918957
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1339173919191
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1339173919223
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1339173919316
os,sysinfo,,,"win32",1339173919316
arch,sysinfo,,,"x86_64",1339173919316
ws,sysinfo,,,"win32",1339173919316
locale,sysinfo,,,"en_US",1339173919316
processors,sysinfo,,,"2",1339173919316
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1339173919316
java.runtime.version,sysinfo,,,"1.7.0_04-b22",1339173919316
java.specification.name,sysinfo,,,"Java Platform API Specification",1339173919316
java.specification.vendor,sysinfo,,,"Oracle Corporation",1339173919316
java.specification.version,sysinfo,,,"1.7",1339173919316
java.vendor,sysinfo,,,"Oracle Corporation",1339173919316
java.version,sysinfo,,,"1.7.0_04",1339173919316
java.vm.info,sysinfo,,,"mixed mode",1339173919316
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1339173919316
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1339173919316
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1339173919316
java.vm.specification.version,sysinfo,,,"1.7",1339173919316
java.vm.vendor,sysinfo,,,"Oracle Corporation",1339173919316
java.vm.version,sysinfo,,,"23.0-b21",1339173919316
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1339431225834
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1339431225834
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1339431225896
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1339431225959
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1339431225990
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1339431226021
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1339431226193
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1339431226240
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1339431226333
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1339431226380
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1339431226411
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1339431226427
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1339431226474
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1339431226536
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1339431226567
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1339431226583
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1339431226598
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1339431226661
started,bundle,org.eclipse.egit.core,1.1.0.201109151100-r,"org.eclipse.egit.core",1339431226723
started,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1339431226848
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1339431226848
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1339431226957
