what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1339829776909
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339829779921
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339829793165
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339829847649
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339829886647
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339829895061
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339829896877
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339829898690
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339829909126
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.export",1339829909167
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339829920682
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339829924698
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339829925237
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339829991525
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1339829991547
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1339829995509
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1339830017616
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339830021573
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339830093310
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339830094637
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1339830094697
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339830098563
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.open.editor",1339830100602
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1339830116088
